,s1,s2,s3,s4,s5,s6,s7,s8,s9,MDPstate
0,0.0,-0.26186579378068725,3.291945060822142e-18,0.23222060958015392,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,0.0
1,-0.26186579378069685,-0.26186579378068753,0.22508857118265396,0.2479503363717006,0.4123076923097796,0.854862119017747,0.854862119017747,1.0000000000064024,1.163666121122137,0.0
2,-0.26186579378069685,-0.26186579378068775,0.2322206095802892,0.4123076923097796,0.517007300869688,0.854862119017747,0.8701872270789669,1.008256172841318,1.163666121122137,0.0
3,-0.2618657937806885,-0.2618657937806878,0.23222060958028462,0.4123076923097796,0.6153846153883441,0.854862119017747,0.9689731914391668,1.1001104685666434,1.1660236471625236,0.0
4,-0.26186579378068786,-0.23888218423781585,0.2322206095802783,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.2237917836442829,0.0
5,-0.2618657937806877,-0.18440188240067656,0.23222060958027316,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.3002319807318237,0.0
6,-0.26186579378068764,-0.1340757505469864,0.23222060958026866,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.3579395803796372,0.0
7,-0.2618657937806876,-0.09128512446338431,0.2322206095802641,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.409436290573055,0.0
8,-0.26186579378068753,-0.06787594183387699,0.23222060958025736,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
9,-0.26186579378068753,-0.042107384572402956,0.2322206095802528,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
10,-0.26186579378068753,-0.025840720038157957,0.2322206095802434,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
11,-0.26186579378068753,-0.019554895804070334,0.2322206095802434,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
12,-0.2618657937806875,-0.011416275389414038,0.2322206095802434,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
13,-0.26186579378068753,-0.007168822605437322,0.23222060958022978,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
14,-0.26186579378068753,-0.004533550221751531,0.23222060958022303,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
15,-0.2618657937806875,-0.002957542039038267,0.2322206095802164,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
16,-0.2618657937806875,-0.0017858170171323286,0.2322206095802164,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
17,-0.2618657937806875,-0.001284381617252664,0.2322206095802164,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
18,-0.26186579378068753,-0.0008472597550413249,0.2322206095802034,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
19,-0.26186579378068753,-0.0005474916839170693,0.2322206095802034,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
20,-0.26186579378068753,-0.0003067738907079916,0.2322206095801907,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
21,-0.26186579378068753,-0.0002607060267620915,0.2322206095801907,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
22,-0.26186579378068753,-0.00013435960214430842,0.2322206095801907,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
23,-0.26186579378068753,-9.452578445190989e-05,0.2322206095801783,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
24,-0.26186579378068753,-6.654591805659375e-05,0.2322206095801783,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
25,-0.26186579378068753,-3.0395972372906843e-05,0.23222060958016616,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
26,-0.26186579378068753,-2.3726311228148372e-05,0.23222060958016616,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
27,-0.26186579378068753,-2.3726311228148372e-05,0.23222060958016616,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
28,-0.26186579378068753,-9.40963789363982e-06,0.2322206095801545,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
29,-0.26186579378068753,-6.317767491353945e-06,0.23222060958015456,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
30,-0.26186579378068753,-2.8399423571122276e-06,0.23222060958015456,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
31,-0.26186579378068753,-2.8399423571122276e-06,0.23222060958015459,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
32,-0.26186579378068753,-2.8399423571122276e-06,0.2322206095801546,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
33,-0.2618657937806876,-7.403852305161514e-07,0.23222060958015459,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
34,-0.2618657937806876,-4.4411107747729117e-07,0.23222060958015459,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
35,-0.26186579378068764,-2.4709207428300607e-07,0.23222060958015459,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
36,-0.26186579378068764,-2.4709207428300607e-07,0.23222060958015459,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
37,-0.26186579378068764,-2.4709207428300607e-07,0.23222060958015459,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
38,-0.26186579378068764,-5.7368917637166075e-08,0.23222060958015456,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
39,-0.26186579378068764,-5.7368917637166075e-08,0.23222060958015456,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
40,-0.26186579378068764,-5.7368917637166075e-08,0.23222060958015456,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
41,-0.26186579378068764,-7.010652652064776e-09,0.23222060958015453,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
42,-0.26186579378068764,-7.010652652064776e-09,0.23222060958015453,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
43,-0.2618657937806876,-3.148499863673394e-10,0.23222060958015447,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
44,-0.2618657937806876,-3.148499863673394e-10,0.23222060958015447,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
45,-0.2618657937806875,-3.148499863673394e-10,0.23222060958015447,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
46,-0.2618657937806875,-1.110498282880327e-09,0.23222060958015447,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
47,-0.2618657937806875,-1.110498282880327e-09,0.23222060958015447,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
48,-0.2618657937806875,-1.2790346740695293e-09,0.23222060958015442,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
49,-0.2618657937806875,-1.2790346740695293e-09,0.23222060958015442,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
50,-0.2618657937806874,-7.677470203639801e-10,0.23222060958015436,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
51,-0.2618657937806874,-7.677470203639801e-10,0.23222060958015436,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
52,-0.2618657937806874,-7.677470203639801e-10,0.23222060958015436,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
53,-0.2618657937806874,-2.9937484863263774e-10,0.23222060958015434,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
54,-0.2618657937806874,-2.9937484863263774e-10,0.23222060958015434,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
55,-0.26186579378068736,-7.107048561674153e-11,0.23222060958015434,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
56,-0.26186579378068736,-7.107048561674153e-11,0.23222060958015434,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
57,-0.26186579378068736,-7.107048561674153e-11,0.23222060958015434,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
58,-0.26186579378068736,-2.483583874638466e-12,0.2322206095801543,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
59,-0.26186579378068736,-2.483583874638466e-12,0.2322206095801543,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
60,-0.26186579378068736,5.497917908458497e-12,0.23222060958015428,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
61,-0.2618657937806873,5.497917908458497e-12,0.23222060958015428,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
62,-0.2618657937806873,5.497917908458497e-12,0.23222060958015428,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
63,-0.26186579378068725,1.6822938571962147e-12,0.23222060958015422,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
64,-0.26186579378068725,1.6822938571962147e-12,0.23222060958015422,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
65,-0.2618657937806872,1.6822938571962147e-12,0.23222060958015422,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
66,-0.2618657937806872,-5.73024291968929e-13,0.23222060958015428,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
67,-0.2618657937806872,-5.73024291968929e-13,0.23222060958015428,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
68,-0.2618657937806872,-7.84823127525288e-13,0.23222060958015422,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
69,-0.2618657937806872,-7.84823127525288e-13,0.23222060958015422,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
70,-0.26186579378068714,-4.015626003106371e-13,0.2322206095801542,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
71,-0.26186579378068714,-4.015626003106371e-13,0.2322206095801542,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
72,-0.26186579378068714,-4.015626003106371e-13,0.2322206095801542,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
73,-0.26186579378068714,-1.153942218349781e-13,0.2322206095801542,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
74,-0.26186579378068714,-1.153942218349781e-13,0.2322206095801542,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
75,-0.2618657937806871,-7.05993779184515e-15,0.2322206095801541,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
76,-0.2618657937806871,-7.05993779184515e-15,0.2322206095801541,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
77,-0.2618657937806871,-7.05993779184515e-15,0.2322206095801541,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
78,-0.2618657937806871,1.1094585055071211e-14,0.23222060958015409,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
79,-0.2618657937806871,1.1094585055071211e-14,0.23222060958015409,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
80,-0.26186579378068714,5.716286397083694e-15,0.23222060958015409,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
81,-0.26186579378068714,5.716286397083694e-15,0.23222060958015409,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
82,-0.26186579378068714,5.716286397083694e-15,0.23222060958015409,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
83,-0.26186579378068714,7.886881293624135e-16,0.23222060958015406,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
84,-0.26186579378068714,7.886881293624135e-16,0.23222060958015406,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
85,-0.26186579378068714,-6.66913183941492e-16,0.23222060958015403,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
86,-0.26186579378068714,-6.66913183941492e-16,0.23222060958015403,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
87,-0.26186579378068714,-6.66913183941492e-16,0.23222060958015403,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
88,-0.26186579378068714,-5.424167880474623e-16,0.23222060958015403,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
89,-0.26186579378068714,-5.424167880474623e-16,0.23222060958015403,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
90,-0.26186579378068714,-5.424167880474623e-16,0.23222060958015403,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
91,-0.26186579378068714,-2.0372456520036088e-16,0.23222060958015397,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
92,-0.26186579378068714,-2.0372456520036088e-16,0.23222060958015397,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
93,-0.2618657937806872,-2.941275752494023e-17,0.23222060958015397,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
94,-0.2618657937806872,-2.941275752494023e-17,0.23222060958015397,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
95,-0.2618657937806872,1.411250026422062e-17,0.23222060958015395,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
96,-0.2618657937806872,1.411250026422062e-17,0.23222060958015395,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
97,-0.2618657937806872,1.411250026422062e-17,0.23222060958015395,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
98,-0.2618657937806872,1.116648125324436e-17,0.23222060958015392,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
99,-0.2618657937806872,1.116648125324436e-17,0.23222060958015392,0.4123076923097796,0.6153846153883441,0.854862119017747,1.0000000000064024,1.163666121122137,1.4255319149021832,0.0
100,0.0,-0.26186579378068725,-0.26186579378068686,0.5102583109755819,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.0
101,-0.26186579378069685,-0.26186579378068725,-0.10092942650587575,0.6039735312328599,0.47705020778790985,0.8548621190154614,0.8570763337881185,1.0000000000065485,1.1636661211240518,1.0
102,-0.26186579378069685,-0.26186579378068725,0.2131671588940157,0.5207488738363402,0.6153846153856659,0.8548621190154614,0.9224090998074271,1.0082561907544763,1.1636661211240518,1.0
103,-0.2618657937806885,-0.26186579378068725,0.4113671176554687,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1001104634137007,1.1636661211240518,1.0
104,-0.26186579378068786,-0.26186579378068725,0.4928711279516876,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.1636661211240518,1.0
105,-0.2618657937806877,-0.26186579378068725,0.5307860035073502,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.1636661211240518,1.0
106,-0.26186579378068764,-0.26186579378068725,0.549502670202606,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.1636661211240518,1.0
107,-0.2618657937806876,-0.26186579378068725,0.5548900442125358,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.1636661211240518,1.0
108,-0.26186579378068753,-0.26186579378068725,0.5559476618161944,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.1636661211240518,1.0
109,-0.26186579378068753,-0.26186579378068725,0.5553718384450006,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.1636661211240518,1.0
110,-0.26186579378068753,-0.2618657937806873,0.552805721563684,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.1636661211240518,1.0
111,-0.26186579378068753,-0.2618657937806873,0.5513787462334342,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.1636661211240518,1.0
112,-0.2618657937806875,-0.2618657937806873,0.5495058190445544,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.1636661211240518,1.0
113,-0.26186579378068753,-0.26186579378068736,0.5466985916981254,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.1636661211240518,1.0
114,-0.26186579378068753,-0.26186579378068736,0.5445157792853997,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.1636661211240518,1.0
115,-0.2618657937806875,-0.26186579378068736,0.540328405346689,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.1636661211240518,1.0
116,-0.2618657937806875,-0.26186579378068736,0.540328405346689,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.1636661211240518,1.0
117,-0.2618657937806875,-0.26186579378068736,0.540328405346689,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.1636661211240518,1.0
118,-0.26186579378068753,-0.26186579378068736,0.5340537134185779,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.1636661211240518,1.0
119,-0.26186579378068753,-0.26186579378068736,0.5340537134185779,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.1636661211240518,1.0
120,-0.26186579378068753,-0.26186579378068736,0.527912432896616,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.1636661211240518,1.0
121,-0.26186579378068753,-0.26186579378068736,0.527912432896616,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.1636661211240518,1.0
122,-0.26186579378068753,-0.26186579378068736,0.527912432896616,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.1636661211240518,1.0
123,-0.26186579378068753,-0.26186579378068736,0.5219127018537348,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.1636661211240518,1.0
124,-0.26186579378068753,-0.26186579378068736,0.5219127018537348,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.1636661211240518,1.0
125,-0.26186579378068753,-0.26186579378068736,0.5160494683549282,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.1636661211240518,1.0
126,-0.26186579378068753,-0.26186579378068736,0.5160494683549282,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.1636661211240518,1.0
127,-0.26186579378068753,-0.26186579378068736,0.5160494683549282,0.4123076923076983,0.6153846153856659,0.8548621190154614,1.0000000000065485,1.1636661211240518,1.1636661211240518,1.0
